command_id,role,test,rep,case,policy,target_trial_command_id,expires_at_ms,historical_v2_label,receipt_count,missing_receipt,stage_counts,stage_times,stage_contexts,ambiguous_contexts,context_linked_on,context_linked_off,observation_interval,physical_start_ms,all_on_within_window,other_owned_transitions,unmatched_on,unmatched_off,missing_off_after_positive_execution,stage_order_violation,history,postreview_audit_status
3f480fc0b86b4ef5be8f1b6a1ad750be,target,C7_physical_execution_long,2,physical_execution_queued,physical_execution_queued,3f480fc0b86b4ef5be8f1b6a1ad750be,1789787913289.8237,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787897849.953], ""finished"": [1789787904438.246], ""off_confirmed"": [1789787904438.025], ""off_request"": [1789787903529.734], ""on_confirmed"": [1789787898528.561], ""on_request"": [1789787897850.1191], ""rejected"": []}","[""01M2VTQVHB5XSVGPRM8TE0CEXV""]",[],"[{""at_ms"": 1789787898528.024, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTQVHB5XSVGPRM8TE0CEXV"", ""owner_command_id"": ""3f480fc0b86b4ef5be8f1b6a1ad750be"", ""state"": ""on"", ""transition_id"": 314}]","[{""at_ms"": 1789787904436.907, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTQVHB5XSVGPRM8TE0CEXV"", ""owner_command_id"": ""3f480fc0b86b4ef5be8f1b6a1ad750be"", ""state"": ""off"", ""transition_id"": 320}]","{""end_ms"": 1789787906438.246, ""receipt_or_first_stage_ms"": 1789787893293.3828, ""start_ms"": 1789787897849.953}",1789787897849.953,"[{""at_ms"": 1789787898528.024, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTQVHB5XSVGPRM8TE0CEXV"", ""owner_command_id"": ""3f480fc0b86b4ef5be8f1b6a1ad750be"", ""state"": ""on"", ""transition_id"": 314}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
a55092cb32bf4d8e9291d065fa7d9006,target,C1_physical_idle_short,3,physical_baseline_queued,physical_baseline_queued,a55092cb32bf4d8e9291d065fa7d9006,1789787912775.6072,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787909777.99], ""finished"": [1789787915789.375], ""off_confirmed"": [1789787915789.242], ""off_request"": [1789787915422.707], ""on_confirmed"": [1789787910420.926], ""on_request"": [1789787909778.135], ""rejected"": []}","[""01M2VTRBMHVE1G39JH03GVB4EA""]",[],"[{""at_ms"": 1789787910420.041, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRBMHVE1G39JH03GVB4EA"", ""owner_command_id"": ""a55092cb32bf4d8e9291d065fa7d9006"", ""state"": ""on"", ""transition_id"": 331}]","[{""at_ms"": 1789787915788.627, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRBMHVE1G39JH03GVB4EA"", ""owner_command_id"": ""a55092cb32bf4d8e9291d065fa7d9006"", ""state"": ""off"", ""transition_id"": 335}]","{""end_ms"": 1789787915808.5798, ""receipt_or_first_stage_ms"": 1789787909777.99, ""start_ms"": 1789787909777.99}",1789787909777.99,"[{""at_ms"": 1789787910420.041, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRBMHVE1G39JH03GVB4EA"", ""owner_command_id"": ""a55092cb32bf4d8e9291d065fa7d9006"", ""state"": ""on"", ""transition_id"": 331}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
1482793062ba4443962e7cfe6136075d,target,C2_physical_queued_short,3,physical_baseline_queued,physical_baseline_queued,1482793062ba4443962e7cfe6136075d,1789787920296.4912,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787921761.071], ""finished"": [1789787927782.9539], ""off_confirmed"": [1789787927782.842], ""off_request"": [1789787927147.1812], ""on_confirmed"": [1789787922145.8472], ""on_request"": [1789787921761.2441], ""rejected"": []}","[""01M2VTRJZK36HFGX4KA94J22KS""]",[],"[{""at_ms"": 1789787922145.3298, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRJZK36HFGX4KA94J22KS"", ""owner_command_id"": ""1482793062ba4443962e7cfe6136075d"", ""state"": ""on"", ""transition_id"": 362}]","[{""at_ms"": 1789787927782.311, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRJZK36HFGX4KA94J22KS"", ""owner_command_id"": ""1482793062ba4443962e7cfe6136075d"", ""state"": ""off"", ""transition_id"": 367}]","{""end_ms"": 1789787927819.9502, ""receipt_or_first_stage_ms"": 1789787917301.655, ""start_ms"": 1789787921761.071}",1789787921761.071,"[{""at_ms"": 1789787922145.3298, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRJZK36HFGX4KA94J22KS"", ""owner_command_id"": ""1482793062ba4443962e7cfe6136075d"", ""state"": ""on"", ""transition_id"": 362}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
6fb456389bef41399a5a868cfb076f28,target,C3_physical_queued_long,3,physical_baseline_queued,physical_baseline_queued,6fb456389bef41399a5a868cfb076f28,1789787949726.8865,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787934644.356], ""finished"": [1789787940782.892], ""off_confirmed"": [1789787940782.777], ""off_request"": [1789787940258.148], ""on_confirmed"": [1789787935256.4448], ""on_request"": [1789787934644.561], ""rejected"": []}","[""01M2VTRZ40CMM4JHBSH7GT90P1""]",[],"[{""at_ms"": 1789787935255.4678, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRZ40CMM4JHBSH7GT90P1"", ""owner_command_id"": ""6fb456389bef41399a5a868cfb076f28"", ""state"": ""on"", ""transition_id"": 393}]","[{""at_ms"": 1789787940782.116, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRZ40CMM4JHBSH7GT90P1"", ""owner_command_id"": ""6fb456389bef41399a5a868cfb076f28"", ""state"": ""off"", ""transition_id"": 396}]","{""end_ms"": 1789787940822.098, ""receipt_or_first_stage_ms"": 1789787929730.3792, ""start_ms"": 1789787934644.356}",1789787934644.356,"[{""at_ms"": 1789787935255.4678, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTRZ40CMM4JHBSH7GT90P1"", ""owner_command_id"": ""6fb456389bef41399a5a868cfb076f28"", ""state"": ""on"", ""transition_id"": 393}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
b592942f17984b1f98c33eff9cb34b2e,target,C5_physical_admission_short,3,physical_admission_queued,physical_admission_queued,b592942f17984b1f98c33eff9cb34b2e,1789787945543.609,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787947861.519], ""finished"": [1789787953727.803], ""off_confirmed"": [1789787953727.606], ""off_request"": [1789787953465.2332], ""on_confirmed"": [1789787948465.115], ""on_request"": [1789787947861.711], ""rejected"": []}","[""01M2VTSBMJMA4SFN1A6T990SG4""]",[],"[{""at_ms"": 1789787948464.4722, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSBMJMA4SFN1A6T990SG4"", ""owner_command_id"": ""b592942f17984b1f98c33eff9cb34b2e"", ""state"": ""on"", ""transition_id"": 421}]","[{""at_ms"": 1789787953727.114, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSBMJMA4SFN1A6T990SG4"", ""owner_command_id"": ""b592942f17984b1f98c33eff9cb34b2e"", ""state"": ""off"", ""transition_id"": 426}]","{""end_ms"": 1789787953764.219, ""receipt_or_first_stage_ms"": 1789787942548.239, ""start_ms"": 1789787947861.519}",1789787947861.519,"[{""at_ms"": 1789787948464.4722, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSBMJMA4SFN1A6T990SG4"", ""owner_command_id"": ""b592942f17984b1f98c33eff9cb34b2e"", ""state"": ""on"", ""transition_id"": 421}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
554dc006d6e9446fb1f5e80e39a6727d,target,C6_physical_execution_short,3,physical_execution_queued,physical_execution_queued,554dc006d6e9446fb1f5e80e39a6727d,1789787958098.3088,REJECTED_AT_EXECUTION_CHECK,1,False,"{""before_action"": 0, ""finished"": 0, ""off_confirmed"": 0, ""off_request"": 0, ""on_confirmed"": 0, ""on_request"": 0, ""rejected"": 1}","{""before_action"": [], ""finished"": [], ""off_confirmed"": [], ""off_request"": [], ""on_confirmed"": [], ""on_request"": [], ""rejected"": [1789787959686.09]}","[""01M2VTSQWW7MAQXS7Q40AP1HF3""]",[],[],[],"{""end_ms"": 1789787959724.0142, ""receipt_or_first_stage_ms"": 1789787955101.9849, ""start_ms"": 1789787959686.09}",1789787959686.09,[],[],[],[],False,False,REJECTED_AT_EXECUTION_CHECK,CONSISTENT_WITH_HISTORICAL_LABEL
4cf45e29538d4d17ab4c0736282a8b10,target,C7_physical_execution_long,3,physical_execution_queued,physical_execution_queued,4cf45e29538d4d17ab4c0736282a8b10,1789787981398.5525,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787965772.522], ""finished"": [1789787971798.954], ""off_confirmed"": [1789787971798.838], ""off_request"": [1789787971292.012], ""on_confirmed"": [1789787966288.928], ""on_request"": [1789787965772.691], ""rejected"": []}","[""01M2VTSY1SJYQR8VNSE1R3NHJC""]",[],"[{""at_ms"": 1789787966288.302, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSY1SJYQR8VNSE1R3NHJC"", ""owner_command_id"": ""4cf45e29538d4d17ab4c0736282a8b10"", ""state"": ""on"", ""transition_id"": 473}]","[{""at_ms"": 1789787971798.2458, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSY1SJYQR8VNSE1R3NHJC"", ""owner_command_id"": ""4cf45e29538d4d17ab4c0736282a8b10"", ""state"": ""off"", ""transition_id"": 478}]","{""end_ms"": 1789787973798.954, ""receipt_or_first_stage_ms"": 1789787961402.673, ""start_ms"": 1789787965772.522}",1789787965772.522,"[{""at_ms"": 1789787966288.302, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSY1SJYQR8VNSE1R3NHJC"", ""owner_command_id"": ""4cf45e29538d4d17ab4c0736282a8b10"", ""state"": ""on"", ""transition_id"": 473}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
aee436d63b0b48b8b3e51c543ac2c4a0,target,C1_physical_idle_short,4,physical_baseline_queued,physical_baseline_queued,aee436d63b0b48b8b3e51c543ac2c4a0,1789787980158.231,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787977162.193], ""finished"": [1789787983649.414], ""off_confirmed"": [1789787983649.3], ""off_request"": [1789787982961.563], ""on_confirmed"": [1789787977961.539], ""on_request"": [1789787977162.3372], ""rejected"": []}","[""01M2VTTDE9MH1KWHSC784PNNNE""]",[],"[{""at_ms"": 1789787977960.895, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTDE9MH1KWHSC784PNNNE"", ""owner_command_id"": ""aee436d63b0b48b8b3e51c543ac2c4a0"", ""state"": ""on"", ""transition_id"": 490}]","[{""at_ms"": 1789787983648.749, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTDE9MH1KWHSC784PNNNE"", ""owner_command_id"": ""aee436d63b0b48b8b3e51c543ac2c4a0"", ""state"": ""off"", ""transition_id"": 496}]","{""end_ms"": 1789787983661.896, ""receipt_or_first_stage_ms"": 1789787977162.193, ""start_ms"": 1789787977162.193}",1789787977162.193,"[{""at_ms"": 1789787977960.895, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTDE9MH1KWHSC784PNNNE"", ""owner_command_id"": ""aee436d63b0b48b8b3e51c543ac2c4a0"", ""state"": ""on"", ""transition_id"": 490}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
ca465bd090c748299b3db8dfa115f085,target,C2_physical_queued_short,4,physical_baseline_queued,physical_baseline_queued,ca465bd090c748299b3db8dfa115f085,1789787988208.3342,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787989737.753], ""finished"": [1789787996496.67], ""off_confirmed"": [1789787996496.522], ""off_request"": [1789787995556.72], ""on_confirmed"": [1789787990555.5679], ""on_request"": [1789787989737.978], ""rejected"": []}","[""01M2VTTN9T6Z9NN70W1E0MKQ7E""]",[],"[{""at_ms"": 1789787990555.0088, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTN9T6Z9NN70W1E0MKQ7E"", ""owner_command_id"": ""ca465bd090c748299b3db8dfa115f085"", ""state"": ""on"", ""transition_id"": 521}]","[{""at_ms"": 1789787996495.978, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTN9T6Z9NN70W1E0MKQ7E"", ""owner_command_id"": ""ca465bd090c748299b3db8dfa115f085"", ""state"": ""off"", ""transition_id"": 527}]","{""end_ms"": 1789787996551.524, ""receipt_or_first_stage_ms"": 1789787985212.6401, ""start_ms"": 1789787989737.753}",1789787989737.753,"[{""at_ms"": 1789787990555.0088, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTN9T6Z9NN70W1E0MKQ7E"", ""owner_command_id"": ""ca465bd090c748299b3db8dfa115f085"", ""state"": ""on"", ""transition_id"": 521}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
beb1673f9b064e439826e891d817da55,target,C3_physical_queued_long,4,physical_baseline_queued,physical_baseline_queued,beb1673f9b064e439826e891d817da55,1789788018230.0364,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788002745.7832], ""finished"": [1789788009603.895], ""off_confirmed"": [1789788009603.783], ""off_request"": [1789788008559.9329], ""on_confirmed"": [1789788003558.96], ""on_request"": [1789788002746.068], ""rejected"": []}","[""01M2VTV20S0SETJM030G4QRNAC""]",[],"[{""at_ms"": 1789788003558.311, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV20S0SETJM030G4QRNAC"", ""owner_command_id"": ""beb1673f9b064e439826e891d817da55"", ""state"": ""on"", ""transition_id"": 552}]","[{""at_ms"": 1789788009603.187, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV20S0SETJM030G4QRNAC"", ""owner_command_id"": ""beb1673f9b064e439826e891d817da55"", ""state"": ""off"", ""transition_id"": 557}]","{""end_ms"": 1789788009641.926, ""receipt_or_first_stage_ms"": 1789787998235.079, ""start_ms"": 1789788002745.7832}",1789788002745.7832,"[{""at_ms"": 1789788003558.311, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV20S0SETJM030G4QRNAC"", ""owner_command_id"": ""beb1673f9b064e439826e891d817da55"", ""state"": ""on"", ""transition_id"": 552}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
ab79f1c1be394352b787e719e7cc6362,target,C5_physical_admission_short,4,physical_admission_queued,physical_admission_queued,ab79f1c1be394352b787e719e7cc6362,1789788014240.729,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788015734.728], ""finished"": [1789788022504.615], ""off_confirmed"": [1789788022504.4912], ""off_request"": [1789788021568.133], ""on_confirmed"": [1789788016567.015], ""on_request"": [1789788015734.911], ""rejected"": []}","[""01M2VTVEQCFRA1PKD8FC8F4XZN""]",[],"[{""at_ms"": 1789788016566.473, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVEQCFRA1PKD8FC8F4XZN"", ""owner_command_id"": ""ab79f1c1be394352b787e719e7cc6362"", ""state"": ""on"", ""transition_id"": 584}]","[{""at_ms"": 1789788022503.763, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVEQCFRA1PKD8FC8F4XZN"", ""owner_command_id"": ""ab79f1c1be394352b787e719e7cc6362"", ""state"": ""off"", ""transition_id"": 589}]","{""end_ms"": 1789788022537.473, ""receipt_or_first_stage_ms"": 1789788011246.499, ""start_ms"": 1789788015734.728}",1789788015734.728,"[{""at_ms"": 1789788016566.473, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVEQCFRA1PKD8FC8F4XZN"", ""owner_command_id"": ""ab79f1c1be394352b787e719e7cc6362"", ""state"": ""on"", ""transition_id"": 584}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
387602921ae8402283fb1f0922a90227,target,C6_physical_execution_short,4,physical_execution_queued,physical_execution_queued,387602921ae8402283fb1f0922a90227,1789788027220.8508,REJECTED_AT_EXECUTION_CHECK,1,False,"{""before_action"": 0, ""finished"": 0, ""off_confirmed"": 0, ""off_request"": 0, ""on_confirmed"": 0, ""on_request"": 0, ""rejected"": 1}","{""before_action"": [], ""finished"": [], ""off_confirmed"": [], ""off_request"": [], ""on_confirmed"": [], ""on_request"": [], ""rejected"": [1789788028754.434]}","[""01M2VTVVCZNJ2CC715Y1ACXAK0""]",[],[],[],"{""end_ms"": 1789788028780.2688, ""receipt_or_first_stage_ms"": 1789788024225.395, ""start_ms"": 1789788028754.434}",1789788028754.434,[],[],[],[],False,False,REJECTED_AT_EXECUTION_CHECK,CONSISTENT_WITH_HISTORICAL_LABEL
7455bc95811643f48374ee7ad450cd6f,target,C7_physical_execution_long,4,physical_execution_queued,physical_execution_queued,7455bc95811643f48374ee7ad450cd6f,1789788050588.4417,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788035851.6619], ""finished"": [1789788041736.552], ""off_confirmed"": [1789788041736.439], ""off_request"": [1789788041435.82], ""on_confirmed"": [1789788036434.302], ""on_request"": [1789788035851.839], ""rejected"": []}","[""01M2VTW1KZXGGBJNY02NPX0540""]",[],"[{""at_ms"": 1789788036433.661, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTW1KZXGGBJNY02NPX0540"", ""owner_command_id"": ""7455bc95811643f48374ee7ad450cd6f"", ""state"": ""on"", ""transition_id"": 636}]","[{""at_ms"": 1789788041735.844, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTW1KZXGGBJNY02NPX0540"", ""owner_command_id"": ""7455bc95811643f48374ee7ad450cd6f"", ""state"": ""off"", ""transition_id"": 641}]","{""end_ms"": 1789788043736.552, ""receipt_or_first_stage_ms"": 1789788030593.555, ""start_ms"": 1789788035851.6619}",1789788035851.6619,"[{""at_ms"": 1789788036433.661, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTW1KZXGGBJNY02NPX0540"", ""owner_command_id"": ""7455bc95811643f48374ee7ad450cd6f"", ""state"": ""on"", ""transition_id"": 636}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
d57cc55cb55246a9917c25b32c659ee8,target,C1_physical_idle_short,5,physical_baseline_queued,physical_baseline_queued,d57cc55cb55246a9917c25b32c659ee8,1789788050092.3281,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788047094.083], ""finished"": [1789788053740.1309], ""off_confirmed"": [1789788053740.013], ""off_request"": [1789788052891.698], ""on_confirmed"": [1789788047889.6438], ""on_request"": [1789788047094.285], ""rejected"": []}","[""01M2VTWHQNGWNB876PW3YJQ1MH""]",[],"[{""at_ms"": 1789788047889.079, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWHQNGWNB876PW3YJQ1MH"", ""owner_command_id"": ""d57cc55cb55246a9917c25b32c659ee8"", ""state"": ""on"", ""transition_id"": 652}]","[{""at_ms"": 1789788053739.4258, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWHQNGWNB876PW3YJQ1MH"", ""owner_command_id"": ""d57cc55cb55246a9917c25b32c659ee8"", ""state"": ""off"", ""transition_id"": 658}]","{""end_ms"": 1789788053770.773, ""receipt_or_first_stage_ms"": 1789788047094.083, ""start_ms"": 1789788047094.083}",1789788047094.083,"[{""at_ms"": 1789788047889.079, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWHQNGWNB876PW3YJQ1MH"", ""owner_command_id"": ""d57cc55cb55246a9917c25b32c659ee8"", ""state"": ""on"", ""transition_id"": 652}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
59936e4d07b5424583bb1c08dbc91c1c,target,C2_physical_queued_short,5,physical_baseline_queued,physical_baseline_queued,59936e4d07b5424583bb1c08dbc91c1c,1789788058373.8853,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788059786.449], ""finished"": [1789788066742.083], ""off_confirmed"": [1789788066741.964], ""off_request"": [1789788065692.043], ""on_confirmed"": [1789788060689.7458], ""on_request"": [1789788059786.661], ""rejected"": []}","[""01M2VTWSTGNYV56P95653BHG09""]",[],"[{""at_ms"": 1789788060689.1191, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWSTGNYV56P95653BHG09"", ""owner_command_id"": ""59936e4d07b5424583bb1c08dbc91c1c"", ""state"": ""on"", ""transition_id"": 682}]","[{""at_ms"": 1789788066741.353, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWSTGNYV56P95653BHG09"", ""owner_command_id"": ""59936e4d07b5424583bb1c08dbc91c1c"", ""state"": ""off"", ""transition_id"": 686}]","{""end_ms"": 1789788066783.212, ""receipt_or_first_stage_ms"": 1789788055378.54, ""start_ms"": 1789788059786.449}",1789788059786.449,"[{""at_ms"": 1789788060689.1191, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWSTGNYV56P95653BHG09"", ""owner_command_id"": ""59936e4d07b5424583bb1c08dbc91c1c"", ""state"": ""on"", ""transition_id"": 682}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
b2a579ba087444799a45681ea4d98045,target,C3_physical_queued_long,5,physical_baseline_queued,physical_baseline_queued,b2a579ba087444799a45681ea4d98045,1789788088466.8206,ON_TIME_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788072877.623], ""finished"": [1789788079649.169], ""off_confirmed"": [1789788079649.056], ""off_request"": [1789788078609.1052], ""on_confirmed"": [1789788073607.3352], ""on_request"": [1789788072877.863], ""rejected"": []}","[""01M2VTX6KNETZAVSVYK355NW1C""]",[],"[{""at_ms"": 1789788073606.831, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX6KNETZAVSVYK355NW1C"", ""owner_command_id"": ""b2a579ba087444799a45681ea4d98045"", ""state"": ""on"", ""transition_id"": 713}]","[{""at_ms"": 1789788079648.406, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX6KNETZAVSVYK355NW1C"", ""owner_command_id"": ""b2a579ba087444799a45681ea4d98045"", ""state"": ""off"", ""transition_id"": 718}]","{""end_ms"": 1789788079695.27, ""receipt_or_first_stage_ms"": 1789788068471.9, ""start_ms"": 1789788072877.623}",1789788072877.623,"[{""at_ms"": 1789788073606.831, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX6KNETZAVSVYK355NW1C"", ""owner_command_id"": ""b2a579ba087444799a45681ea4d98045"", ""state"": ""on"", ""transition_id"": 713}]",[],[],[],False,False,ON_TIME_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
3262d5f95b8a49feaa95ccc15d70a59d,target,C5_physical_admission_short,5,physical_admission_queued,physical_admission_queued,3262d5f95b8a49feaa95ccc15d70a59d,1789788084376.861,LATE_PHYSICAL_REQUEST,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788085987.236], ""finished"": [1789788092552.604], ""off_confirmed"": [1789788092552.5], ""off_request"": [1789788091703.232], ""on_confirmed"": [1789788086702.129], ""on_request"": [1789788085987.4402], ""rejected"": []}","[""01M2VTXK72E503HRPT06H8K7BT""]",[],"[{""at_ms"": 1789788086701.581, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXK72E503HRPT06H8K7BT"", ""owner_command_id"": ""3262d5f95b8a49feaa95ccc15d70a59d"", ""state"": ""on"", ""transition_id"": 743}]","[{""at_ms"": 1789788092551.786, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXK72E503HRPT06H8K7BT"", ""owner_command_id"": ""3262d5f95b8a49feaa95ccc15d70a59d"", ""state"": ""off"", ""transition_id"": 748}]","{""end_ms"": 1789788092578.9448, ""receipt_or_first_stage_ms"": 1789788081381.301, ""start_ms"": 1789788085987.236}",1789788085987.236,"[{""at_ms"": 1789788086701.581, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXK72E503HRPT06H8K7BT"", ""owner_command_id"": ""3262d5f95b8a49feaa95ccc15d70a59d"", ""state"": ""on"", ""transition_id"": 743}]",[],[],[],False,False,LATE_PHYSICAL_REQUEST,CONSISTENT_WITH_HISTORICAL_LABEL
