command_id,role,test,rep,case,policy,target_trial_command_id,expires_at_ms,historical_v2_label,receipt_count,missing_receipt,stage_counts,stage_times,stage_contexts,ambiguous_contexts,context_linked_on,context_linked_off,observation_interval,physical_start_ms,all_on_within_window,other_owned_transitions,unmatched_on,unmatched_off,missing_off_after_positive_execution,stage_order_violation,history,postreview_audit_status
653502e4dd5243f1b1929ccce428a63f,blocker,C6_physical_execution_short,3,physical_execution_queued,physical_execution_queued,554dc006d6e9446fb1f5e80e39a6727d,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787953764.219], ""finished"": [1789787959683.786], ""off_confirmed"": [1789787959683.609], ""off_request"": [1789787959094.1838], ""on_confirmed"": [1789787954091.99], ""on_request"": [1789787953764.39], ""rejected"": []}","[""01M2VTSPK304AGYMHH4FEP89VJ""]",[],"[{""at_ms"": 1789787954091.313, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSPK304AGYMHH4FEP89VJ"", ""owner_command_id"": ""653502e4dd5243f1b1929ccce428a63f"", ""state"": ""on"", ""transition_id"": 436}]","[{""at_ms"": 1789787959683.1208, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSPK304AGYMHH4FEP89VJ"", ""owner_command_id"": ""653502e4dd5243f1b1929ccce428a63f"", ""state"": ""off"", ""transition_id"": 444}]","{""end_ms"": 1789787959686.09, ""receipt_or_first_stage_ms"": 1789787953764.219, ""start_ms"": 1789787953764.219}",1789787953764.219,"[{""at_ms"": 1789787954091.313, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSPK304AGYMHH4FEP89VJ"", ""owner_command_id"": ""653502e4dd5243f1b1929ccce428a63f"", ""state"": ""on"", ""transition_id"": 436}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
c28f8be05de7430281e784e89278617c,blocker,C7_physical_execution_long,3,physical_execution_queued,physical_execution_queued,4cf45e29538d4d17ab4c0736282a8b10,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787959724.0142], ""finished"": [1789787965769.835], ""off_confirmed"": [1789787965769.519], ""off_request"": [1789787965372.772], ""on_confirmed"": [1789787960371.437], ""on_request"": [1789787959724.1262], ""rejected"": []}","[""01M2VTSWDBMHAMBPJX5XK27X3V""]",[],"[{""at_ms"": 1789787960370.856, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSWDBMHAMBPJX5XK27X3V"", ""owner_command_id"": ""c28f8be05de7430281e784e89278617c"", ""state"": ""on"", ""transition_id"": 457}]","[{""at_ms"": 1789787965768.708, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSWDBMHAMBPJX5XK27X3V"", ""owner_command_id"": ""c28f8be05de7430281e784e89278617c"", ""state"": ""off"", ""transition_id"": 466}]","{""end_ms"": 1789787965772.522, ""receipt_or_first_stage_ms"": 1789787959724.0142, ""start_ms"": 1789787959724.0142}",1789787959724.0142,"[{""at_ms"": 1789787960370.856, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTSWDBMHAMBPJX5XK27X3V"", ""owner_command_id"": ""c28f8be05de7430281e784e89278617c"", ""state"": ""on"", ""transition_id"": 457}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
e26e4f1e7b0643bc80bd69d1a88a2795,blocker,C2_physical_queued_short,4,physical_baseline_queued,physical_baseline_queued,ca465bd090c748299b3db8dfa115f085,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787983661.896], ""finished"": [1789787989735.021], ""off_confirmed"": [1789787989734.887], ""off_request"": [1789787989181.105], ""on_confirmed"": [1789787984179.466], ""on_request"": [1789787983662.133], ""rejected"": []}","[""01M2VTTKSD0QAFPW6MB6R5YF66""]",[],"[{""at_ms"": 1789787984178.719, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTKSD0QAFPW6MB6R5YF66"", ""owner_command_id"": ""e26e4f1e7b0643bc80bd69d1a88a2795"", ""state"": ""on"", ""transition_id"": 506}]","[{""at_ms"": 1789787989734.267, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTKSD0QAFPW6MB6R5YF66"", ""owner_command_id"": ""e26e4f1e7b0643bc80bd69d1a88a2795"", ""state"": ""off"", ""transition_id"": 514}]","{""end_ms"": 1789787989737.753, ""receipt_or_first_stage_ms"": 1789787983661.896, ""start_ms"": 1789787983661.896}",1789787983661.896,"[{""at_ms"": 1789787984178.719, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTTKSD0QAFPW6MB6R5YF66"", ""owner_command_id"": ""e26e4f1e7b0643bc80bd69d1a88a2795"", ""state"": ""on"", ""transition_id"": 506}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
a0946d511e034859bbf96dfa86c16153,blocker,C3_physical_queued_long,4,physical_baseline_queued,physical_baseline_queued,beb1673f9b064e439826e891d817da55,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789787996551.524], ""finished"": [1789788002743.4932], ""off_confirmed"": [1789788002743.393], ""off_request"": [1789788002215.538], ""on_confirmed"": [1789787997213.344], ""on_request"": [1789787996551.6401], ""rejected"": []}","[""01M2VTV0C6AE55RD59DV61S0KB""]",[],"[{""at_ms"": 1789787997212.7532, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV0C6AE55RD59DV61S0KB"", ""owner_command_id"": ""a0946d511e034859bbf96dfa86c16153"", ""state"": ""on"", ""transition_id"": 537}]","[{""at_ms"": 1789788002742.933, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV0C6AE55RD59DV61S0KB"", ""owner_command_id"": ""a0946d511e034859bbf96dfa86c16153"", ""state"": ""off"", ""transition_id"": 546}]","{""end_ms"": 1789788002745.7832, ""receipt_or_first_stage_ms"": 1789787996551.524, ""start_ms"": 1789787996551.524}",1789787996551.524,"[{""at_ms"": 1789787997212.7532, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTV0C6AE55RD59DV61S0KB"", ""owner_command_id"": ""a0946d511e034859bbf96dfa86c16153"", ""state"": ""on"", ""transition_id"": 537}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
bcb0a6501e73448488d8b32872a41872,blocker,C5_physical_admission_short,4,physical_admission_queued,physical_admission_queued,ab79f1c1be394352b787e719e7cc6362,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788009641.926], ""finished"": [1789788015732.2532], ""off_confirmed"": [1789788015732.136], ""off_request"": [1789788015219.1091], ""on_confirmed"": [1789788010219.167], ""on_request"": [1789788009642.131], ""rejected"": []}","[""01M2VTVD59C3YD088J520HAY3R""]",[],"[{""at_ms"": 1789788010218.628, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVD59C3YD088J520HAY3R"", ""owner_command_id"": ""bcb0a6501e73448488d8b32872a41872"", ""state"": ""on"", ""transition_id"": 568}]","[{""at_ms"": 1789788015731.555, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVD59C3YD088J520HAY3R"", ""owner_command_id"": ""bcb0a6501e73448488d8b32872a41872"", ""state"": ""off"", ""transition_id"": 577}]","{""end_ms"": 1789788015734.728, ""receipt_or_first_stage_ms"": 1789788009641.926, ""start_ms"": 1789788009641.926}",1789788009641.926,"[{""at_ms"": 1789788010218.628, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVD59C3YD088J520HAY3R"", ""owner_command_id"": ""bcb0a6501e73448488d8b32872a41872"", ""state"": ""on"", ""transition_id"": 568}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
b95617a2734e4ba49a848577d276b61c,blocker,C6_physical_execution_short,4,physical_execution_queued,physical_execution_queued,387602921ae8402283fb1f0922a90227,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788022537.473], ""finished"": [1789788028751.8762], ""off_confirmed"": [1789788028751.7751], ""off_request"": [1789788028211.791], ""on_confirmed"": [1789788023209.728], ""on_request"": [1789788022537.606], ""rejected"": []}","[""01M2VTVSR8E6NCJF769FRXM9WX""]",[],"[{""at_ms"": 1789788023209.107, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVSR8E6NCJF769FRXM9WX"", ""owner_command_id"": ""b95617a2734e4ba49a848577d276b61c"", ""state"": ""on"", ""transition_id"": 599}]","[{""at_ms"": 1789788028751.304, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVSR8E6NCJF769FRXM9WX"", ""owner_command_id"": ""b95617a2734e4ba49a848577d276b61c"", ""state"": ""off"", ""transition_id"": 607}]","{""end_ms"": 1789788028754.434, ""receipt_or_first_stage_ms"": 1789788022537.473, ""start_ms"": 1789788022537.473}",1789788022537.473,"[{""at_ms"": 1789788023209.107, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVSR8E6NCJF769FRXM9WX"", ""owner_command_id"": ""b95617a2734e4ba49a848577d276b61c"", ""state"": ""on"", ""transition_id"": 599}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
dba977ed03ee483ba789bdd59c38a25d,blocker,C7_physical_execution_long,4,physical_execution_queued,physical_execution_queued,7455bc95811643f48374ee7ad450cd6f,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788028780.2688], ""finished"": [1789788035848.9329], ""off_confirmed"": [1789788035848.8071], ""off_request"": [1789788034573.008], ""on_confirmed"": [1789788029570.987], ""on_request"": [1789788028780.37], ""rejected"": []}","[""01M2VTVZVBP8SCJRVVGQHNGXJK""]",[],"[{""at_ms"": 1789788029570.3372, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVZVBP8SCJRVVGQHNGXJK"", ""owner_command_id"": ""dba977ed03ee483ba789bdd59c38a25d"", ""state"": ""on"", ""transition_id"": 620}]","[{""at_ms"": 1789788035848.196, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVZVBP8SCJRVVGQHNGXJK"", ""owner_command_id"": ""dba977ed03ee483ba789bdd59c38a25d"", ""state"": ""off"", ""transition_id"": 630}]","{""end_ms"": 1789788035851.6619, ""receipt_or_first_stage_ms"": 1789788028780.2688, ""start_ms"": 1789788028780.2688}",1789788028780.2688,"[{""at_ms"": 1789788029570.3372, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTVZVBP8SCJRVVGQHNGXJK"", ""owner_command_id"": ""dba977ed03ee483ba789bdd59c38a25d"", ""state"": ""on"", ""transition_id"": 620}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
a6e72074cb1d4a3fa2e9015260d33fa3,blocker,C2_physical_queued_short,5,physical_baseline_queued,physical_baseline_queued,59936e4d07b5424583bb1c08dbc91c1c,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788053770.773], ""finished"": [1789788059783.5122], ""off_confirmed"": [1789788059783.3928], ""off_request"": [1789788059353.3809], ""on_confirmed"": [1789788054350.418], ""on_request"": [1789788053770.883], ""rejected"": []}","[""01M2VTWR8ATWWB90Q17Q7D710J""]",[],"[{""at_ms"": 1789788054349.729, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWR8ATWWB90Q17Q7D710J"", ""owner_command_id"": ""a6e72074cb1d4a3fa2e9015260d33fa3"", ""state"": ""on"", ""transition_id"": 668}]","[{""at_ms"": 1789788059782.823, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWR8ATWWB90Q17Q7D710J"", ""owner_command_id"": ""a6e72074cb1d4a3fa2e9015260d33fa3"", ""state"": ""off"", ""transition_id"": 676}]","{""end_ms"": 1789788059786.449, ""receipt_or_first_stage_ms"": 1789788053770.773, ""start_ms"": 1789788053770.773}",1789788053770.773,"[{""at_ms"": 1789788054349.729, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTWR8ATWWB90Q17Q7D710J"", ""owner_command_id"": ""a6e72074cb1d4a3fa2e9015260d33fa3"", ""state"": ""on"", ""transition_id"": 668}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
89e850af60204741a38f917cca223544,blocker,C3_physical_queued_long,5,physical_baseline_queued,physical_baseline_queued,b2a579ba087444799a45681ea4d98045,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788066783.212], ""finished"": [1789788072875.151], ""off_confirmed"": [1789788072875.036], ""off_request"": [1789788072466.727], ""on_confirmed"": [1789788067463.585], ""on_request"": [1789788066783.347], ""rejected"": []}","[""01M2VTX4YYY2G74GSM2W2WXQ7N""]",[],"[{""at_ms"": 1789788067463.055, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX4YYY2G74GSM2W2WXQ7N"", ""owner_command_id"": ""89e850af60204741a38f917cca223544"", ""state"": ""on"", ""transition_id"": 697}]","[{""at_ms"": 1789788072874.5261, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX4YYY2G74GSM2W2WXQ7N"", ""owner_command_id"": ""89e850af60204741a38f917cca223544"", ""state"": ""off"", ""transition_id"": 706}]","{""end_ms"": 1789788072877.623, ""receipt_or_first_stage_ms"": 1789788066783.212, ""start_ms"": 1789788066783.212}",1789788066783.212,"[{""at_ms"": 1789788067463.055, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTX4YYY2G74GSM2W2WXQ7N"", ""owner_command_id"": ""89e850af60204741a38f917cca223544"", ""state"": ""on"", ""transition_id"": 697}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
7fa0ad2890694f5fb66f68a61370a282,blocker,C5_physical_admission_short,5,physical_admission_queued,physical_admission_queued,3262d5f95b8a49feaa95ccc15d70a59d,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788079695.27], ""finished"": [1789788085985.2952], ""off_confirmed"": [1789788085985.179], ""off_request"": [1789788085367.691], ""on_confirmed"": [1789788080366.1821], ""on_request"": [1789788079695.445], ""rejected"": []}","[""01M2VTXHJE0Y488XW7NMY01H5K""]",[],"[{""at_ms"": 1789788080365.477, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXHJE0Y488XW7NMY01H5K"", ""owner_command_id"": ""7fa0ad2890694f5fb66f68a61370a282"", ""state"": ""on"", ""transition_id"": 728}]","[{""at_ms"": 1789788085984.543, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXHJE0Y488XW7NMY01H5K"", ""owner_command_id"": ""7fa0ad2890694f5fb66f68a61370a282"", ""state"": ""off"", ""transition_id"": 736}]","{""end_ms"": 1789788085987.236, ""receipt_or_first_stage_ms"": 1789788079695.27, ""start_ms"": 1789788079695.27}",1789788079695.27,"[{""at_ms"": 1789788080365.477, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXHJE0Y488XW7NMY01H5K"", ""owner_command_id"": ""7fa0ad2890694f5fb66f68a61370a282"", ""state"": ""on"", ""transition_id"": 728}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
09cfafc296be4327be4eba459aca74e4,blocker,C6_physical_execution_short,5,physical_execution_queued,physical_execution_queued,f0a79dbac0614357b3988d283105087a,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788092578.9448], ""finished"": [1789788098783.575], ""off_confirmed"": [1789788098783.4622], ""off_request"": [1789788098169.862], ""on_confirmed"": [1789788093168.08], ""on_request"": [1789788092579.051], ""rejected"": []}","[""01M2VTXY52H783S4K88EMHNX7B""]",[],"[{""at_ms"": 1789788093167.457, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXY52H783S4K88EMHNX7B"", ""owner_command_id"": ""09cfafc296be4327be4eba459aca74e4"", ""state"": ""on"", ""transition_id"": 759}]","[{""at_ms"": 1789788098782.939, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXY52H783S4K88EMHNX7B"", ""owner_command_id"": ""09cfafc296be4327be4eba459aca74e4"", ""state"": ""off"", ""transition_id"": 768}]","{""end_ms"": 1789788098785.991, ""receipt_or_first_stage_ms"": 1789788092578.9448, ""start_ms"": 1789788092578.9448}",1789788092578.9448,"[{""at_ms"": 1789788093167.457, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTXY52H783S4K88EMHNX7B"", ""owner_command_id"": ""09cfafc296be4327be4eba459aca74e4"", ""state"": ""on"", ""transition_id"": 759}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
ebb03798baad4627a1206db182fac2b3,blocker,C7_physical_execution_long,5,physical_execution_queued,physical_execution_queued,62b8926a02fc43b7ac1616115c40c211,,,1,False,"{""before_action"": 1, ""finished"": 1, ""off_confirmed"": 1, ""off_request"": 1, ""on_confirmed"": 1, ""on_request"": 1, ""rejected"": 0}","{""before_action"": [1789788098829.8171], ""finished"": [1789788105967.4028], ""off_confirmed"": [1789788105967.2861], ""off_request"": [1789788104614.348], ""on_confirmed"": [1789788099614.186], ""on_request"": [1789788098829.925], ""rejected"": []}","[""01M2VTY48D6XDQED3692TRZG9Q""]",[],"[{""at_ms"": 1789788099613.569, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTY48D6XDQED3692TRZG9Q"", ""owner_command_id"": ""ebb03798baad4627a1206db182fac2b3"", ""state"": ""on"", ""transition_id"": 780}]","[{""at_ms"": 1789788105966.613, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTY48D6XDQED3692TRZG9Q"", ""owner_command_id"": ""ebb03798baad4627a1206db182fac2b3"", ""state"": ""off"", ""transition_id"": 789}]","{""end_ms"": 1789788105969.9832, ""receipt_or_first_stage_ms"": 1789788098829.8171, ""start_ms"": 1789788098829.8171}",1789788098829.8171,"[{""at_ms"": 1789788099613.569, ""classification"": ""OWNED_BY_COMMAND"", ""context_id"": ""01M2VTY48D6XDQED3692TRZG9Q"", ""owner_command_id"": ""ebb03798baad4627a1206db182fac2b3"", ""state"": ""on"", ""transition_id"": 780}]",[],[],[],False,False,,EXECUTION_SEQUENCE_VERIFIED
